PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Referenced in sitemaps,No. of href inlinks,No. of redirect inlinks,No. of canonical inlinks,No. of hreflang inlinks,No. of pagination inlinks,No. of CSS inlinks,No. of IMG inlinks,No. of JS inlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
20,https://www.aviva.com.br/blog/esportes-de-verao-aprenda-como-jogar-frescobol,Esportes de verão: aprenda como jogar frescobol!,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/como-ir-de-uberlandia-a-caldas-novas,Como ir de Uberlândia a Caldas Novas?,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/o-que-fazer-em-caldas-novas-5-lugares-para-conhecer,O que fazer em Caldas Novas: 5 lugares para conhecer,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/por-que-e-como-planejar-uma-viagem-de-ferias-perfeita,Por que e como planejar uma viagem de férias perfeita?,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/pacote-do-hot-park-confira-as-opcoes-e-vantagens-de-cada-um,Pacote do Hot Park: confira as opções e vantagens de cada um,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/precisa-cancelar-a-passagem-aerea-veja-o-que-fazer,Precisa cancelar a passagem aérea? Veja o que fazer,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/reveillon-2023-saiba-como-aproveitar-a-virada-de-ano,Réveillon 2023: Saiba como aproveitar a virada de ano,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/como-fazer-trilha-e-quais-sao-os-beneficios,Como fazer trilha e quais são os benefícios,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/viagens-em-grupo-dicas-destinos-e-como-organizar,"Viagens em grupo: dicas, destinos e como organizar",text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/onde-fica-o-rio-quente-descubra-a-melhor-forma-de-chegar,Onde fica o Rio Quente? Descubra a melhor forma de chegar,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/dicas-e-destinos-para-planejar-uma-viagem-de-ferias-perfeita,Dicas e destinos para planejar uma viagem de férias perfeita,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/ferias-de-janeiro-em-2020-saiba-como-aproveita-la-na-costa-do-sauipe,Férias de janeiro em 2020: saiba como aproveitá-la na Costa do Sauípe,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/quantas-malas-posso-levar-em-um-voo-nacional,Quantas malas posso levar em um voo nacional?,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/tudo-o-que-voce-precisa-saber-sobre-o-reveillon-na-bahia,Tudo o que você precisa saber sobre o Réveillon na Bahia,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/dia-das-maes-na-bahia,6 lugares inesquecíveis para passar o Dia das Mães na Bahia,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/feriado-de-corpus-christi-na-costa-do-sauipe,Feriado de Corpus Christi na Costa do Sauípe,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/saiba-como-comprar-passagem-de-aviao-on-line-e-garanta-os-melhores-precos,Saiba como comprar passagem de avião on-line e garanta os melhores preços,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/viagem-de-dia-dos-namorados-cinco-motivos-para-escolher-a-costa-do-sauipe,Viagem de Dia dos Namorados: cinco motivos para escolher a Costa do Sauípe,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/turismo-de-aventura-divirta-se-com-o-melhor-da-bahia,Turismo de Aventura: divirta-se com o melhor da Bahia,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/saiba-como-se-preparar-para-uma-viagem-longa-de-carro,Saiba como se preparar para uma viagem longa de carro,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/turismo-religioso-em-goias,"Turismo religioso em Goiás: conheça os principais símbolos, romarias e festas religiosas do estado",text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/arraial-dajuda,Arraial D’Ajuda: o destino ideal para quem quer praia o ano todo,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/rios-de-goias-descubra-a-natureza-do-estado-e-saiba-onde-se-hospedar,Rios de Goiás: descubra a natureza do estado e saiba onde se hospedar,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/como-aproveitar-os-meses-de-baixa-temporada,Como aproveitar os meses de baixa temporada,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/dicas-de-organizacao-e-bagagem-para-sua-viagem,Dicas de Organização e Bagagem para Sua Viagem ao Costa do Sauípe,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/dia-de-iemanja-conheca-a-manifestacao-religiosa-que-movimenta-a-bahia,Dia de Iemanjá: conheça a manifestação religiosa que movimenta a Bahia,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/o-que-e-check-out-de-hotel-tire-suas-duvidas,O que é check-out de hotel: tire suas dúvidas,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/ecopesca-no-rio-quente-resorts-paraiso-da-pesca-esportiva,Ecopesca no Rio Quente Resorts: Paraíso da Pesca Esportiva,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/equipamento-de-mergulho-descubra-quais-sao-os-itens-essenciais,Equipamento de mergulho: descubra quais são os itens essenciais,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/descubra-as-belezas-naturais-e-todo-o-charme-de-arembepe,Descubra as belezas naturais e todo o charme de Arembepe,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/promocao-da-semana-do-consumidor-e-na-costa-do-sauipe,Promoção da Semana do Consumidor é na Costa do Sauípe,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/memorial-do-cerrado-riqueza-historica-e-cultural-em-goiania,Memorial do Cerrado: riqueza histórica e cultural em Goiânia,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/tipos-de-hospedagem-principais-modelos-e-diferencas,Tipos de hospedagem: principais modelos e diferenças,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
