PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks,Internal outlinks codes,No. of internal outlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/e-poss%C3%ADvel-realizar-a-viagem-em-grupo,É possível realizar a viagem em grupo?,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/sistema-all-inclusive-brisa,Sistema All Inclusive Brisa Grand Premium,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/ha-parceria-com-a-hurb-123-milhas-e-max-milhas,"Há parceria com a Hurb, 123 Milhas e Max Milhas?",text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/formas-de-pagamento-costa-do-sauipe,Formas de Pagamento Costa do Sauípe,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-funciona-o-room-service-brisa-grand-premium,Como funciona o room service Brisa Grand Premium,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/conheca-o-terra-resort,Dúvidas Frequentes: Terra Resort,text/html;charset=utf-8,true,200,0,5,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/faca-seu-evento-no-rio-quente-resorts,Faça seu evento no Rio Quente Resorts,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/all-inclusive-terra-resorts,All Inclusive Terra Resorts,text/html;charset=utf-8,true,200,0,2,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/gastronomia-mar-premium-restaurante-enseada,Gastronomia Mar Premium: Restaurante Enseada,text/html;charset=utf-8,true,200,0,5,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
20,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/gastronomia-mar-premium-bar-da-piscina,Gastronomia Mar Premium: Bar da Piscina,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
